Country ISO3,Country Name,Indicator,Subindicator Type,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2018
ARE,United Arab Emirates,Healthy life expectancy,Rank,,,,,,,,,,,,102
ARE,United Arab Emirates,Labour force participation,Index,,,,,,,,,,,,0.448275862
ARE,United Arab Emirates,Labour force participation,Rank,,,,,,,,,,,,134
ARE,United Arab Emirates,"Legislators, senior officials and managers",Index,,,,,,,,,,,,0.142492236
ARE,United Arab Emirates,"Legislators, senior officials and managers",Rank,,,,,,,,,,,,132
ARE,United Arab Emirates,Literacy rate,Index,,,,,,,,,,,,1
ARE,United Arab Emirates,Literacy rate,Rank,,,,,,,,,,,,1
ARE,United Arab Emirates,Overall Global Gender Gap Index,Index,0.5919,0.6184,0.622,0.6198,0.6397,0.6454,0.6392,0.6372,0.6436,0.646,0.639,0.642
ARE,United Arab Emirates,Overall Global Gender Gap Index,Rank,101,105,105,112,103,103,107,109,115,119,124,121
ARE,United Arab Emirates,Professional and technical workers,Index,,,,,,,,,,,,0.21799075
ARE,United Arab Emirates,Professional and technical workers,Rank,,,,,,,,,,,,141
ARE,United Arab Emirates,Sex ratio at birth,Index,,,,,,,,,,,,0.944
ARE,United Arab Emirates,Sex ratio at birth,Rank,,,,,,,,,,,,1
ARE,United Arab Emirates,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Normalized Score,,,,,,,,,,,0.8,0.787306
ARE,United Arab Emirates,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Rank,,,,,,,,,,,8,11
ARE,United Arab Emirates,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Value,,,,,,,,,,,5.58,0.645161877
ARE,United Arab Emirates,Women in ministerial positions,Index,,,,,,,,,,,,0.363636364
ARE,United Arab Emirates,Women in ministerial positions,Rank,,,,,,,,,,,,33
ARE,United Arab Emirates,Women in parliament,Index,,,,,,,,,,,,0.290322581
ARE,United Arab Emirates,Women in parliament,Rank,,,,,,,,,,,,67
ARE,United Arab Emirates,Years with female head of state (last 50),Index,,,,,,,,,,,,0
ARE,United Arab Emirates,Years with female head of state (last 50),Rank,,,,,,,,,,,,71
ARG,Argentina,Enrolment in primary education,Index,,,,,,,,,,,,0.98883107
ARG,Argentina,Enrolment in primary education,Rank,,,,,,,,,,,,104
ARG,Argentina,Enrolment in secondary education,Index,,,,,,,,,,,,1
ARG,Argentina,Enrolment in secondary education,Rank,,,,,,,,,,,,1
ARG,Argentina,Enrolment in tertiary education,Index,,,,,,,,,,,,1
ARG,Argentina,Enrolment in tertiary education,Rank,,,,,,,,,,,,1
ARG,Argentina,"Estimated earned income (PPP, US$)",Index,,,,,,,,,,,,0.500067611
ARG,Argentina,"Estimated earned income (PPP, US$)",Rank,,,,,,,,,,,,109
ARG,Argentina,Global Gender Gap Economic Participation and Opportunity Subindex,Index,0.5513,0.6128,0.607,0.6029,0.6024,0.6124,0.6075,0.5887,0.6312,0.615,0.616,0.599
ARG,Argentina,Global Gender Gap Economic Participation and Opportunity Subindex,Rank,82,75,80,89,87,84,92,101,96,105,101,114
ARG,Argentina,Global Gender Gap Educational Attainment Subindex,Index,0.9965,0.996,0.9941,0.9941,0.9953,0.9941,0.9962,0.9962,0.9962,0.996,0.995,0.995
ARG,Argentina,Global Gender Gap Educational Attainment Subindex,Rank,28,33,57,57,47,51,41,42,50,55,54,63
ARG,Argentina,Global Gender Gap Health and Survival Subindex,Index,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.98,0.98,0.98
ARG,Argentina,Global Gender Gap Health and Survival Subindex,Rank,1,1,1,1,1,1,1,1,1,1,1,1
ARG,Argentina,Global Gender Gap Political Empowerment subindex,Index,0.2044,0.2044,0.3027,0.3077,0.2976,0.3084,0.3018,0.3136,0.3197,0.347,0.35,0.356
ARG,Argentina,Global Gender Gap Political Empowerment subindex,Rank,23,25,15,14,20,20,24,24,21,22,22,23
ARG,Argentina,Healthy life expectancy,Index,,,,,,,,,,,,1.06
ARG,Argentina,Healthy life expectancy,Rank,,,,,,,,,,,,1
ARG,Argentina,Labour force participation,Index,,,,,,,,,,,,0.689526185
ARG,Argentina,Labour force participation,Rank,,,,,,,,,,,,101
ARG,Argentina,"Legislators, senior officials and managers",Index,,,,,,,,,,,,0.446213375
ARG,Argentina,"Legislators, senior officials and managers",Rank,,,,,,,,,,,,78
ARG,Argentina,Literacy rate,Index,,,,,,,,,,,,1
ARG,Argentina,Literacy rate,Rank,,,,,,,,,,,,1
ARG,Argentina,Overall Global Gender Gap Index,Index,0.6829,0.6982,0.7209,0.7211,0.7187,0.7236,0.7212,0.7195,0.7317,0.734,0.735,0.733
ARG,Argentina,Overall Global Gender Gap Index,Rank,41,33,24,24,29,28,32,34,31,35,33,36
ARG,Argentina,Professional and technical workers,Index,,,,,,,,,,,,1
ARG,Argentina,Professional and technical workers,Rank,,,,,,,,,,,,1
ARG,Argentina,Sex ratio at birth,Index,,,,,,,,,,,,0.944
ARG,Argentina,Sex ratio at birth,Rank,,,,,,,,,,,,1
ARG,Argentina,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Normalized Score,,,,,,,,,,,0.51,0.528991714
ARG,Argentina,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Rank,,,,,,,,,,,126,122
ARG,Argentina,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Value,,,,,,,,,,,3.58,0.645161877
ARG,Argentina,Women in ministerial positions,Index,,,,,,,,,,,,0.210526316
ARG,Argentina,Women in ministerial positions,Rank,,,,,,,,,,,,82
ARG,Argentina,Women in parliament,Index,,,,,,,,,,,,0.636942675
ARG,Argentina,Women in parliament,Rank,,,,,,,,,,,,16
ARG,Argentina,Years with female head of state (last 50),Index,,,,,,,,,,,,0.241834513
ARG,Argentina,Years with female head of state (last 50),Rank,,,,,,,,,,,,15
ARM,Armenia,Enrolment in primary education,Index,,,,,,,,,,,,0.999412305
ARM,Armenia,Enrolment in primary education,Rank,,,,,,,,,,,,69
ARM,Armenia,Enrolment in secondary education,Index,,,,,,,,,,,,1
ARM,Armenia,Enrolment in secondary education,Rank,,,,,,,,,,,,1
ARM,Armenia,Enrolment in tertiary education,Index,,,,,,,,,,,,1
ARM,Armenia,Enrolment in tertiary education,Rank,,,,,,,,,,,,1
ARM,Armenia,"Estimated earned income (PPP, US$)",Index,,,,,,,,,,,,0.544712511
ARM,Armenia,"Estimated earned income (PPP, US$)",Rank,,,,,,,,,,,,99
ARM,Armenia,Global Gender Gap Economic Participation and Opportunity Subindex,Index,,0.7211,0.6969,0.6712,0.669,0.658,0.6446,0.6384,0.6478,0.664,0.671,0.675
ARM,Armenia,Global Gender Gap Economic Participation and Opportunity Subindex,Rank,,24,36,56,59,62,76,82,82,79,69,73
ARM,Armenia,Global Gender Gap Educational Attainment Subindex,Index,,0.999,0.9993,0.9992,0.9994,0.9994,0.9995,0.9995,0.9996,1,1,1
ARM,Armenia,Global Gender Gap Educational Attainment Subindex,Rank,,24,29,29,26,27,25,29,31,35,27,35
ARM,Armenia,Global Gender Gap Health and Survival Subindex,Index,,0.9227,0.9279,0.9332,0.937,0.9419,0.9441,0.9497,0.9332,0.939,0.939,0.939
ARM,Armenia,Global Gender Gap Health and Survival Subindex,Rank,,128,130,133,130,131,130,131,142,144,143,148
ARM,Armenia,Global Gender Gap Political Empowerment subindex,Index,,0.0173,0.0468,0.0439,0.0621,0.0623,0.0662,0.0662,0.068,0.068,0.068,0.099
ARM,Armenia,Global Gender Gap Political Empowerment subindex,Rank,,125,118,123,106,108,114,115,123,125,125,115
ARM,Armenia,Healthy life expectancy,Index,,,,,,,,,,,,1.06
ARM,Armenia,Healthy life expectancy,Rank,,,,,,,,,,,,1
ARM,Armenia,Labour force participation,Index,,,,,,,,,,,,0.762219287
ARM,Armenia,Labour force participation,Rank,,,,,,,,,,,,84
ARM,Armenia,"Legislators, senior officials and managers",Index,,,,,,,,,,,,0.418856503
ARM,Armenia,"Legislators, senior officials and managers",Rank,,,,,,,,,,,,86
ARM,Armenia,Literacy rate,Index,,,,,,,,,,,,0.998840451
ARM,Armenia,Literacy rate,Rank,,,,,,,,,,,,49
ARM,Armenia,Overall Global Gender Gap Index,Index,,0.6651,0.6677,0.6619,0.6669,0.6654,0.6636,0.6634,0.6622,0.668,0.669,0.678
ARM,Armenia,Overall Global Gender Gap Index,Rank,,71,78,90,84,84,92,94,103,105,102,98
ARM,Armenia,Professional and technical workers,Index,,,,,,,,,,,,1
ARM,Armenia,Professional and technical workers,Rank,,,,,,,,,,,,1
ARM,Armenia,Sex ratio at birth,Index,,,,,,,,,,,,0.885739593
ARM,Armenia,Sex ratio at birth,Rank,,,,,,,,,,,,148
ARM,Armenia,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Normalized Score,,,,,,,,,,,0.68,0.708782429
ARM,Armenia,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Rank,,,,,,,,,,,50,38
ARM,Armenia,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Value,,,,,,,,,,,4.77,0.645161877
ARM,Armenia,Women in ministerial positions,Index,,,,,,,,,,,,0.125
ARM,Armenia,Women in ministerial positions,Rank,,,,,,,,,,,,109
ARM,Armenia,Women in parliament,Index,,,,,,,,,,,,0.220930233
ARM,Armenia,Women in parliament,Rank,,,,,,,,,,,,96
ARM,Armenia,Years with female head of state (last 50),Index,,,,,,,,,,,,0
ARM,Armenia,Years with female head of state (last 50),Rank,,,,,,,,,,,,71
AUS,Australia,Enrolment in primary education,Index,,,,,,,,,,,,1
AUS,Australia,Enrolment in primary education,Rank,,,,,,,,,,,,1
AUS,Australia,Enrolment in secondary education,Index,,,,,,,,,,,,1
AUS,Australia,Enrolment in secondary education,Rank,,,,,,,,,,,,1
AUS,Australia,Enrolment in tertiary education,Index,,,,,,,,,,,,1
AUS,Australia,Enrolment in tertiary education,Rank,,,,,,,,,,,,1
AUS,Australia,"Estimated earned income (PPP, US$)",Index,,,,,,,,,,,,0.623796254
AUS,Australia,"Estimated earned income (PPP, US$)",Rank,,,,,,,,,,,,71
AUS,Australia,Global Gender Gap Economic Participation and Opportunity Subindex,Index,0.7259,0.744,0.7307,0.7477,0.7428,0.7565,0.7593,0.7879,0.801,0.766,0.719,0.718
AUS,Australia,Global Gender Gap Economic Participation and Opportunity Subindex,Rank,12,12,22,19,24,18,22,13,14,32,42,46
AUS,Australia,Global Gender Gap Educational Attainment Subindex,Index,1,1,1,1,1,1,1,1,1,1,1,1
AUS,Australia,Global Gender Gap Educational Attainment Subindex,Rank,1,1,1,1,1,1,1,1,1,1,1,1
AUS,Australia,Global Gender Gap Health and Survival Subindex,Index,0.9761,0.9741,0.9741,0.9737,0.9739,0.9739,0.9735,0.9735,0.9737,0.974,0.974,0.971
AUS,Australia,Global Gender Gap Health and Survival Subindex,Rank,57,71,73,78,73,74,73,69,70,74,72,103
AUS,Australia,Global Gender Gap Political Empowerment subindex,Index,0.1634,0.1634,0.1915,0.1915,0.1917,0.1861,0.1847,0.1945,0.1887,0.193,0.193,0.232
AUS,Australia,Global Gender Gap Political Empowerment subindex,Rank,32,35,37,39,39,38,42,43,53,61,61,49
AUS,Australia,Healthy life expectancy,Index,,,,,,,,,,,,1.032033426
AUS,Australia,Healthy life expectancy,Rank,,,,,,,,,,,,110
AUS,Australia,Labour force participation,Index,,,,,,,,,,,,0.87030303
AUS,Australia,Labour force participation,Rank,,,,,,,,,,,,54
AUS,Australia,"Legislators, senior officials and managers",Index,,,,,,,,,,,,0.577931534
AUS,Australia,"Legislators, senior officials and managers",Rank,,,,,,,,,,,,43
AUS,Australia,Literacy rate,Index,,,,,,,,,,,,1
AUS,Australia,Literacy rate,Rank,,,,,,,,,,,,1
AUS,Australia,Overall Global Gender Gap Index,Index,0.7163,0.7204,0.7241,0.7282,0.7271,0.7291,0.7294,0.739,0.7409,0.733,0.721,0.73
AUS,Australia,Overall Global Gender Gap Index,Rank,15,17,21,20,23,23,25,24,24,36,46,39
AUS,Australia,Professional and technical workers,Index,,,,,,,,,,,,1
AUS,Australia,Professional and technical workers,Rank,,,,,,,,,,,,1
AUS,Australia,Sex ratio at birth,Index,,,,,,,,,,,,0.944
AUS,Australia,Sex ratio at birth,Rank,,,,,,,,,,,,1
AUS,Australia,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Normalized Score,,,,,,,,,,,0.66,0.645490286
AUS,Australia,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Rank,,,,,,,,,,,60,73
AUS,Australia,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Value,,,,,,,,,,,4.6,0.645161877
AUS,Australia,Women in ministerial positions,Index,,,,,,,,,,,,0.318181818
AUS,Australia,Women in ministerial positions,Rank,,,,,,,,,,,,43
AUS,Australia,Women in parliament,Index,,,,,,,,,,,,0.401869159
AUS,Australia,Women in parliament,Rank,,,,,,,,,,,,44
AUS,Australia,Years with female head of state (last 50),Index,,,,,,,,,,,,0.064077896
AUS,Australia,Years with female head of state (last 50),Rank,,,,,,,,,,,,37
AUT,Austria,Enrolment in secondary education,Index,,,,,,,,,,,,1
AUT,Austria,Enrolment in secondary education,Rank,,,,,,,,,,,,1
AUT,Austria,Enrolment in tertiary education,Index,,,,,,,,,,,,1
AUT,Austria,Enrolment in tertiary education,Rank,,,,,,,,,,,,1
AUT,Austria,"Estimated earned income (PPP, US$)",Index,,,,,,,,,,,,0.532991803
AUT,Austria,"Estimated earned income (PPP, US$)",Rank,,,,,,,,,,,,101
AUT,Austria,Global Gender Gap Economic Participation and Opportunity Subindex,Index,0.5526,0.5824,0.5872,0.5701,0.5952,0.6245,0.6515,0.6642,0.6704,0.705,0.65,0.658
AUT,Austria,Global Gender Gap Economic Participation and Opportunity Subindex,Rank,81,89,84,102,92,77,70,69,68,52,84,81
AUT,Austria,Global Gender Gap Educational Attainment Subindex,Index,0.9802,0.9802,0.9886,0.9886,0.9886,0.9886,0.9946,1,1,1,0.987,1
AUT,Austria,Global Gender Gap Educational Attainment Subindex,Rank,68,77,76,78,75,76,49,1,1,1,86,1
AUT,Austria,Global Gender Gap Health and Survival Subindex,Index,0.9796,0.9796,0.9796,0.9796,0.9787,0.9787,0.9787,0.9787,0.9789,0.98,0.98,0.974
AUT,Austria,Global Gender Gap Health and Survival Subindex,Rank,1,1,1,1,44,46,50,47,52,1,1,81
AUT,Austria,Global Gender Gap Political Empowerment subindex,Index,0.2821,0.2821,0.3057,0.2744,0.2742,0.2744,0.3318,0.3318,0.2573,0.246,0.246,0.242
AUT,Austria,Global Gender Gap Political Empowerment subindex,Rank,14,15,14,23,26,27,18,19,36,39,41,44
AUT,Austria,Healthy life expectancy,Index,,,,,,,,,,,,1.042313117
AUT,Austria,Healthy life expectancy,Rank,,,,,,,,,,,,91
AUT,Austria,Labour force participation,Index,,,,,,,,,,,,0.890818859
AUT,Austria,Labour force participation,Rank,,,,,,,,,,,,44
AUT,Austria,"Legislators, senior officials and managers",Index,,,,,,,,,,,,0.466205735
AUT,Austria,"Legislators, senior officials and managers",Rank,,,,,,,,,,,,72
AUT,Austria,Literacy rate,Index,,,,,,,,,,,,1
AUT,Austria,Literacy rate,Rank,,,,,,,,,,,,1
AUT,Austria,Overall Global Gender Gap Index,Index,0.6986,0.706,0.7153,0.7031,0.7091,0.7165,0.7391,0.7437,0.7266,0.733,0.716,0.718
AUT,Austria,Overall Global Gender Gap Index,Rank,27,27,29,42,37,34,20,19,36,37,52,53
AUT,Austria,Professional and technical workers,Index,,,,,,,,,,,,0.954439645
AUT,Austria,Professional and technical workers,Rank,,,,,,,,,,,,78
AUT,Austria,Sex ratio at birth,Index,,,,,,,,,,,,0.944
AUT,Austria,Sex ratio at birth,Rank,,,,,,,,,,,,1
AUT,Austria,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Normalized Score,,,,,,,,,,,0.58,0.573505857
AUT,Austria,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Rank,,,,,,,,,,,100,107
AUT,Austria,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",Value,,,,,,,,,,,4.09,0.645161877
AUT,Austria,Women in ministerial positions,Index,,,,,,,,,,,,0.3
AUT,Austria,Women in ministerial positions,Rank,,,,,,,,,,,,49
AUT,Austria,Women in parliament,Index,,,,,,,,,,,,0.525
AUT,Austria,Women in parliament,Rank,,,,,,,,,,,,30
AUT,Austria,Years with female head of state (last 50),Index,,,,,,,,,,,,0.011304444
AUT,Austria,Years with female head of state (last 50),Rank,,,,,,,,,,,,58
AZE,Azerbaijan,Enrolment in primary education,Index,,,,,,,,,,,,1
AZE,Azerbaijan,Enrolment in primary education,Rank,,,,,,,,,,,,1
AZE,Azerbaijan,Enrolment in secondary education,Index,,,,,,,,,,,,1
AZE,Azerbaijan,Enrolment in secondary education,Rank,,,,,,,,,,,,1
AZE,Azerbaijan,Enrolment in tertiary education,Index,,,,,,,,,,,,1
AZE,Azerbaijan,Enrolment in tertiary education,Rank,,,,,,,,,,,,1
AZE,Azerbaijan,"Estimated earned income (PPP, US$)",Index,,,,,,,,,,,,0.478247709
AZE,Azerbaijan,"Estimated earned income (PPP, US$)",Rank,,,,,,,,,,,,117
AZE,Azerbaijan,Global Gender Gap Economic Participation and Opportunity Subindex,Index,,0.7319,0.7863,0.6863,0.6352,0.642,0.6489,0.6591,0.7087,0.701,0.728,0.716
AZE,Azerbaijan,Global Gender Gap Economic Participation and Opportunity Subindex,Rank,,19,4,47,73,70,74,72,52,54,38,47
AZE,Azerbaijan,Global Gender Gap Educational Attainment Subindex,Index,,0.9715,0.9673,0.9699,0.9671,0.9891,0.983,0.982,0.984,0.984,0.988,1
AZE,Azerbaijan,Global Gender Gap Educational Attainment Subindex,Rank,,82,91,94,93,73,84,85,92,90,83,33
AZE,Azerbaijan,Global Gender Gap Health and Survival Subindex,Index,,0.926,0.9313,0.9366,0.9287,0.9331,0.92,0.9254,0.9441,0.95,0.95,0.941
AZE,Azerbaijan,Global Gender Gap Health and Survival Subindex,Rank,,127,129,132,134,132,135,136,137,139,138,146
AZE,Azerbaijan,Global Gender Gap Political Empowerment subindex,Index,,0.0831,0.0575,0.0575,0.0473,0.0665,0.0663,0.0663,0.0642,0.063,0.069,0.063
